,OBJECTID,Codigo,Texto,Total,Anio,TipoEmpresa,cod,Shape__Area,Shape__Length,TipoHipoteca,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12
11966,17.0,17.0,Girona,26733.0,2009,Personas_fisicas,17.0,10752045126.223,1070140.38049906,Numero_hipotecas,1560.0,2007.0,1799.0,1642.0,2558.0,2185.0,1771.0,1582.0,2256.0,1784.0,1445.0,1535.0
11967,18.0,18.0,Granada,36214.0,2009,Personas_fisicas,18.0,20029967206.933,901313.088636386,Numero_hipotecas,1554.0,1972.0,1644.0,1439.0,1652.0,1964.0,2134.0,1797.0,2063.0,1677.0,1335.0,1455.0
11968,19.0,19.0,Guadalajara,7973.0,2009,Personas_fisicas,19.0,21341530340.3421,1082690.53386729,Numero_hipotecas,609.0,882.0,644.0,368.0,442.0,478.0,981.0,455.0,802.0,555.0,558.0,367.0
11969,20.0,20.0,Gipuzkoa,35857.0,2009,Personas_fisicas,20.0,3756971201.4628897,476274.62841412204,Numero_hipotecas,1104.0,929.0,896.0,816.0,1169.0,980.0,1150.0,994.0,1229.0,1131.0,897.0,776.0
11970,21.0,21.0,Huelva,15630.0,2009,Personas_fisicas,21.0,16153285348.281,835365.683870377,Numero_hipotecas,1337.0,1007.0,1351.0,910.0,1260.0,1256.0,905.0,1297.0,1074.0,1186.0,1180.0,1153.0
11971,22.0,22.0,Huesca,8652.0,2009,Personas_fisicas,22.0,28522889036.2312,1093487.92655755,Numero_hipotecas,636.0,376.0,641.0,405.0,632.0,524.0,683.0,702.0,728.0,1100.0,608.0,394.0
11972,23.0,23.0,Jaén,24111.0,2009,Personas_fisicas,23.0,21780119684.2118,848387.076715209,Numero_hipotecas,877.0,865.0,1076.0,910.0,1063.0,1065.0,1173.0,842.0,990.0,1098.0,703.0,804.0
11973,24.0,24.0,León,19962.0,2009,Personas_fisicas,24.0,28794563640.7422,1141075.69540809,Numero_hipotecas,1049.0,1110.0,1086.0,1231.0,886.0,1034.0,807.0,848.0,604.0,1012.0,851.0,1205.0
11974,25.0,25.0,Lleida,18868.0,2009,Personas_fisicas,25.0,22090712889.8223,1149186.28726613,Numero_hipotecas,832.0,957.0,853.0,815.0,1214.0,1136.0,1223.0,988.0,1079.0,570.0,946.0,995.0
11975,26.0,26.0,"Rioja, La",12479.0,2009,Personas_fisicas,26.0,9220827614.74902,780721.292206845,Numero_hipotecas,1024.0,940.0,1382.0,1567.0,1376.0,587.0,1145.0,1032.0,990.0,903.0,759.0,1034.0
11976,27.0,27.0,Lugo,15355.0,2009,Personas_fisicas,27.0,18447358220.0669,987981.96377954,Numero_hipotecas,593.0,435.0,339.0,560.0,1006.0,625.0,491.0,561.0,732.0,643.0,514.0,334.0
11977,28.0,28.0,Madrid,229686.0,2009,Personas_fisicas,28.0,13901299004.0898,997240.028194125,Numero_hipotecas,9145.0,10007.0,10101.0,9792.0,11760.0,11443.0,11146.0,8708.0,13244.0,10508.0,10442.0,11049.0
11978,29.0,29.0,Málaga,60631.0,2009,Personas_fisicas,29.0,11424758604.5872,780458.06915762,Numero_hipotecas,3071.0,4039.0,2787.0,3148.0,3460.0,4795.0,3487.0,3924.0,4041.0,2811.0,3005.0,2907.0
11979,30.0,30.0,Murcia,51497.0,2009,Personas_fisicas,30.0,18250070913.3211,924896.652056495,Numero_hipotecas,4951.0,3030.0,3033.0,2866.0,4012.0,4242.0,3628.0,2985.0,4830.0,3710.0,3095.0,2984.0
11980,31.0,31.0,Navarra,22732.0,2009,Personas_fisicas,31.0,19290430805.6213,1124671.5864665,Numero_hipotecas,774.0,927.0,956.0,766.0,1133.0,1255.0,970.0,969.0,992.0,832.0,977.0,869.0
11981,32.0,32.0,Ourense,14145.0,2009,Personas_fisicas,32.0,13264171450.1428,808496.1696782409,Numero_hipotecas,293.0,478.0,392.0,223.0,288.0,433.0,373.0,216.0,428.0,248.0,351.0,336.0
11982,33.0,33.0,Asturias,44423.0,2009,Personas_fisicas,33.0,20019595252.5254,1234891.11505138,Numero_hipotecas,2194.0,1962.0,1936.0,1810.0,1763.0,1367.0,1884.0,1703.0,2331.0,1287.0,1809.0,1705.0
11983,34.0,34.0,Palencia,6724.0,2009,Personas_fisicas,34.0,14760770924.6606,970566.905500649,Numero_hipotecas,148.0,189.0,140.0,186.0,240.0,195.0,447.0,206.0,208.0,544.0,308.0,157.0
11984,35.0,35.0,"Palmas, Las",41469.0,2009,Personas_fisicas,35.0,5250341373.94092,1059425.57153025,Numero_hipotecas,2288.0,2651.0,2407.0,2290.0,2683.0,2633.0,2931.0,2527.0,2607.0,2078.0,2115.0,1986.0
11985,36.0,36.0,Pontevedra,36637.0,2009,Personas_fisicas,36.0,8246811088.907709,1089081.49719412,Numero_hipotecas,1809.0,1567.0,2152.0,1662.0,1668.0,1796.0,2103.0,2081.0,1711.0,1771.0,1747.0,1525.0
11986,37.0,37.0,Salamanca,13801.0,2009,Personas_fisicas,37.0,21576649161.0889,949093.601585701,Numero_hipotecas,1108.0,661.0,825.0,525.0,974.0,506.0,532.0,629.0,786.0,945.0,498.0,572.0
11987,38.0,38.0,Santa Cruz de Tenerife,37228.0,2009,Personas_fisicas,38.0,4370210415.83691,964270.952057753,Numero_hipotecas,1575.0,1626.0,2248.0,2424.0,2184.0,2711.0,2849.0,2170.0,2257.0,2041.0,1971.0,1413.0
11988,39.0,39.0,Cantabria,23949.0,2009,Personas_fisicas,39.0,10025234336.8828,1030723.27314431,Numero_hipotecas,1353.0,2097.0,1480.0,1228.0,1764.0,1811.0,2048.0,1399.0,1353.0,1044.0,1444.0,1120.0
11989,40.0,40.0,Segovia,7362.0,2009,Personas_fisicas,40.0,12228511132.8375,682490.780198299,Numero_hipotecas,314.0,134.0,288.0,205.0,210.0,374.0,265.0,363.0,308.0,208.0,164.0,249.0
11990,41.0,41.0,Sevilla,65060.0,2009,Personas_fisicas,41.0,22302112098.7773,1151383.07981696,Numero_hipotecas,5224.0,3330.0,3838.0,3203.0,3455.0,3873.0,3276.0,3439.0,4428.0,3972.0,3678.0,2597.0
11991,42.0,42.0,Soria,3517.0,2009,Personas_fisicas,42.0,18457978154.5591,887721.466661127,Numero_hipotecas,127.0,276.0,187.0,229.0,105.0,97.0,251.0,60.0,175.0,249.0,229.0,350.0
11992,43.0,43.0,Tarragona,30759.0,2009,Personas_fisicas,43.0,11107383509.1959,934594.116306717,Numero_hipotecas,1347.0,1728.0,1595.0,1116.0,1456.0,1622.0,1610.0,1527.0,1470.0,1286.0,1421.0,1242.0
11993,44.0,44.0,Teruel,5214.0,2009,Personas_fisicas,44.0,25764193799.5302,1167749.0880056003,Numero_hipotecas,229.0,183.0,301.0,155.0,216.0,204.0,148.0,316.0,110.0,234.0,249.0,155.0
11994,45.0,45.0,Toledo,26065.0,2009,Personas_fisicas,45.0,26065010226.1974,1233071.99926331,Numero_hipotecas,1501.0,1246.0,1422.0,1599.0,2507.0,2196.0,2006.0,1164.0,1970.0,2015.0,1620.0,1250.0
11995,46.0,46.0,Valencia/Valéncia,98855.0,2009,Personas_fisicas,46.0,18110130397.9234,1006499.31881275,Numero_hipotecas,4416.0,5881.0,4834.0,4874.0,6200.0,6070.0,5959.0,4823.0,7405.0,6343.0,5545.0,5658.0
11996,47.0,47.0,Valladolid,19784.0,2009,Personas_fisicas,47.0,14531327306.3015,993224.077367262,Numero_hipotecas,1152.0,1281.0,1068.0,1113.0,1588.0,1659.0,1807.0,1329.0,2665.0,1271.0,1301.0,1429.0
11997,48.0,48.0,Bizkaia,51080.0,2009,Personas_fisicas,48.0,4161383760.41016,618804.57009096,Numero_hipotecas,1673.0,1459.0,1503.0,1996.0,1480.0,2345.0,1922.0,2375.0,1850.0,1449.0,1571.0,1959.0
11998,49.0,49.0,Zamora,7749.0,2009,Personas_fisicas,49.0,18976873417.3408,1017874.53482692,Numero_hipotecas,539.0,339.0,386.0,307.0,254.0,345.0,272.0,193.0,199.0,321.0,284.0,325.0
11999,50.0,50.0,Zaragoza,34735.0,2009,Personas_fisicas,50.0,30937790469.125,1582276.45562791,Numero_hipotecas,1489.0,2310.0,3034.0,2128.0,3120.0,2913.0,3280.0,2088.0,2155.0,1794.0,1937.0,1464.0
12000,1.0,1.0,Araba/Álava,11626.0,2008,Personas_fisicas,1.0,5558819816.938479,899065.384760544,Numero_hipotecas,633.0,602.0,480.0,766.0,794.0,895.0,826.0,448.0,862.0,948.0,789.0,522.0
12001,2.0,2.0,Albacete,14982.0,2008,Personas_fisicas,2.0,24628869196.6688,982714.9831766171,Numero_hipotecas,1098.0,1032.0,915.0,1014.0,871.0,857.0,1338.0,1043.0,540.0,1106.0,602.0,553.0
12002,3.0,3.0,Alicante,75223.0,2008,Personas_fisicas,3.0,9507175453.60967,698396.737290055,Numero_hipotecas,8391.0,6793.0,4336.0,6423.0,5289.0,4812.0,4579.0,3942.0,6025.0,4887.0,3887.0,3393.0
12003,4.0,4.0,Almería,25583.0,2008,Personas_fisicas,4.0,13855293063.9255,764383.039721032,Numero_hipotecas,3164.0,2358.0,2268.0,3177.0,2257.0,1852.0,2212.0,1530.0,2178.0,2504.0,1855.0,2159.0
12004,5.0,5.0,Ávila,7769.0,2008,Personas_fisicas,5.0,13966290552.5479,825947.5261177691,Numero_hipotecas,421.0,731.0,435.0,562.0,716.0,481.0,586.0,554.0,649.0,446.0,431.0,278.0
12005,6.0,6.0,Badajoz,26105.0,2008,Personas_fisicas,6.0,35803975339.5203,1452266.34287763,Numero_hipotecas,1511.0,1623.0,1420.0,1740.0,1841.0,1694.0,1764.0,1372.0,1004.0,979.0,865.0,1294.0
12006,7.0,7.0,"Balears, Illes",47829.0,2008,Personas_fisicas,7.0,8397658655.339479,1885856.05039272,Numero_hipotecas,3316.0,3992.0,2671.0,3418.0,3038.0,2646.0,3218.0,2280.0,2790.0,2578.0,1845.0,2163.0
12007,8.0,8.0,Barcelona,251913.0,2008,Personas_fisicas,8.0,13892170189.5469,1078129.1918187,Numero_hipotecas,11638.0,11721.0,9742.0,10674.0,12704.0,8290.0,9434.0,7212.0,8311.0,7383.0,7516.0,5877.0
12008,9.0,9.0,Burgos,14389.0,2008,Personas_fisicas,9.0,26203492774.134,1530155.70044239,Numero_hipotecas,1084.0,717.0,674.0,896.0,816.0,1001.0,1095.0,1333.0,840.0,1046.0,922.0,978.0
12009,10.0,10.0,Cáceres,16957.0,2008,Personas_fisicas,10.0,33620075321.1089,1242300.63638205,Numero_hipotecas,654.0,965.0,668.0,852.0,742.0,675.0,800.0,598.0,583.0,736.0,1187.0,474.0
12010,11.0,11.0,Cádiz,39880.0,2008,Personas_fisicas,11.0,11546868058.7637,895286.367485857,Numero_hipotecas,3866.0,3651.0,2114.0,2876.0,2563.0,3150.0,2727.0,2654.0,2524.0,3031.0,2145.0,1512.0
12011,12.0,12.0,Castellón/Castelló,22302.0,2008,Personas_fisicas,12.0,11396498994.3888,689218.0799780571,Numero_hipotecas,3829.0,2533.0,2295.0,2346.0,2450.0,2102.0,2089.0,2305.0,1863.0,1716.0,1332.0,1053.0
12012,13.0,13.0,Ciudad Real,19176.0,2008,Personas_fisicas,13.0,32784774691.1465,1226477.61440341,Numero_hipotecas,1821.0,1289.0,784.0,1360.0,1173.0,1080.0,1817.0,737.0,1275.0,1362.0,543.0,531.0
12013,14.0,14.0,Córdoba,29004.0,2008,Personas_fisicas,14.0,22210490613.4485,1035879.20411489,Numero_hipotecas,1490.0,2225.0,1277.0,1517.0,1596.0,2000.0,1337.0,1095.0,1297.0,1013.0,908.0,967.0
12014,15.0,15.0,"Coruña, A",49080.0,2008,Personas_fisicas,15.0,14932452746.9961,1672703.78439944,Numero_hipotecas,2687.0,2156.0,1919.0,2646.0,2043.0,2201.0,1841.0,1752.0,1871.0,2263.0,1653.0,1584.0
12015,16.0,16.0,Cuenca,8932.0,2008,Personas_fisicas,16.0,29155970159.0682,1004195.48622818,Numero_hipotecas,594.0,456.0,534.0,578.0,576.0,525.0,704.0,203.0,338.0,218.0,168.0,371.0
12016,17.0,17.0,Girona,21257.0,2008,Personas_fisicas,17.0,10752045126.223,1070140.38049906,Numero_hipotecas,2684.0,2444.0,2093.0,2002.0,1973.0,1406.0,1817.0,1547.0,1400.0,2132.0,1288.0,1708.0
12017,18.0,18.0,Granada,37677.0,2008,Personas_fisicas,18.0,20029967206.933,901313.088636386,Numero_hipotecas,2843.0,1961.0,2251.0,1858.0,2369.0,2467.0,1805.0,1152.0,1696.0,1947.0,1716.0,1619.0
12018,19.0,19.0,Guadalajara,8194.0,2008,Personas_fisicas,19.0,21341530340.3421,1082690.53386729,Numero_hipotecas,1776.0,895.0,477.0,1000.0,834.0,940.0,874.0,750.0,510.0,1025.0,508.0,450.0
12019,20.0,20.0,Gipuzkoa,37601.0,2008,Personas_fisicas,20.0,3756971201.4628897,476274.62841412204,Numero_hipotecas,1261.0,1277.0,1032.0,1181.0,1167.0,1077.0,936.0,944.0,1382.0,1139.0,743.0,855.0
12020,21.0,21.0,Huelva,16074.0,2008,Personas_fisicas,21.0,16153285348.281,835365.683870377,Numero_hipotecas,1827.0,2299.0,1651.0,2076.0,1717.0,1921.0,1654.0,1034.0,1344.0,1262.0,1428.0,894.0
12021,22.0,22.0,Huesca,8998.0,2008,Personas_fisicas,22.0,28522889036.2312,1093487.92655755,Numero_hipotecas,729.0,932.0,500.0,692.0,551.0,674.0,722.0,586.0,782.0,593.0,652.0,1041.0
12022,23.0,23.0,Jaén,24779.0,2008,Personas_fisicas,23.0,21780119684.2118,848387.076715209,Numero_hipotecas,1479.0,1435.0,1276.0,1416.0,1091.0,1143.0,987.0,981.0,1010.0,1065.0,700.0,825.0
12023,24.0,24.0,León,20489.0,2008,Personas_fisicas,24.0,28794563640.7422,1141075.69540809,Numero_hipotecas,1432.0,1320.0,1230.0,1131.0,1024.0,833.0,1386.0,1280.0,650.0,827.0,677.0,1146.0
12024,25.0,25.0,Lleida,19725.0,2008,Personas_fisicas,25.0,22090712889.8223,1149186.28726613,Numero_hipotecas,1361.0,1413.0,1362.0,1150.0,1260.0,998.0,1109.0,874.0,967.0,707.0,714.0,998.0
12025,26.0,26.0,"Rioja, La",13051.0,2008,Personas_fisicas,26.0,9220827614.74902,780721.292206845,Numero_hipotecas,1043.0,1208.0,1093.0,1110.0,898.0,640.0,1275.0,1072.0,1321.0,1176.0,1271.0,1012.0
12026,27.0,27.0,Lugo,15668.0,2008,Personas_fisicas,27.0,18447358220.0669,987981.96377954,Numero_hipotecas,442.0,356.0,477.0,508.0,383.0,456.0,339.0,740.0,543.0,473.0,364.0,611.0
12027,28.0,28.0,Madrid,239311.0,2008,Personas_fisicas,28.0,13901299004.0898,997240.028194125,Numero_hipotecas,13884.0,13536.0,12024.0,14818.0,13215.0,12542.0,15574.0,11711.0,14677.0,12011.0,8328.0,9088.0
12028,29.0,29.0,Málaga,62666.0,2008,Personas_fisicas,29.0,11424758604.5872,780458.06915762,Numero_hipotecas,5751.0,4994.0,4033.0,4534.0,4191.0,3867.0,5563.0,3247.0,4374.0,4082.0,3622.0,3014.0
12029,30.0,30.0,Murcia,54867.0,2008,Personas_fisicas,30.0,18250070913.3211,924896.652056495,Numero_hipotecas,8765.0,5572.0,5443.0,8098.0,5225.0,4491.0,4259.0,3204.0,4677.0,4756.0,3621.0,3306.0
12030,31.0,31.0,Navarra,23664.0,2008,Personas_fisicas,31.0,19290430805.6213,1124671.5864665,Numero_hipotecas,1350.0,1078.0,872.0,1456.0,1198.0,979.0,986.0,1023.0,1151.0,1038.0,833.0,939.0
12031,32.0,32.0,Ourense,14557.0,2008,Personas_fisicas,32.0,13264171450.1428,808496.1696782409,Numero_hipotecas,654.0,403.0,530.0,495.0,474.0,362.0,300.0,377.0,390.0,478.0,437.0,431.0
12032,33.0,33.0,Asturias,45739.0,2008,Personas_fisicas,33.0,20019595252.5254,1234891.11505138,Numero_hipotecas,2286.0,2244.0,2158.0,2474.0,2113.0,1904.0,2153.0,1822.0,1991.0,2249.0,1916.0,1936.0
12033,34.0,34.0,Palencia,6904.0,2008,Personas_fisicas,34.0,14760770924.6606,970566.905500649,Numero_hipotecas,243.0,381.0,246.0,342.0,246.0,210.0,243.0,264.0,299.0,225.0,268.0,320.0
12034,35.0,35.0,"Palmas, Las",43022.0,2008,Personas_fisicas,35.0,5250341373.94092,1059425.57153025,Numero_hipotecas,3496.0,3270.0,2834.0,3614.0,2827.0,3100.0,3964.0,2805.0,2125.0,2631.0,1847.0,6036.0
12035,36.0,36.0,Pontevedra,37486.0,2008,Personas_fisicas,36.0,8246811088.907709,1089081.49719412,Numero_hipotecas,2648.0,2131.0,1686.0,2222.0,1868.0,2194.0,1719.0,2481.0,1635.0,1809.0,1693.0,1347.0
12036,37.0,37.0,Salamanca,14212.0,2008,Personas_fisicas,37.0,21576649161.0889,949093.601585701,Numero_hipotecas,1027.0,997.0,1265.0,762.0,762.0,897.0,774.0,532.0,1045.0,1071.0,538.0,757.0
12037,38.0,38.0,Santa Cruz de Tenerife,38619.0,2008,Personas_fisicas,38.0,4370210415.83691,964270.952057753,Numero_hipotecas,3221.0,2326.0,2985.0,2879.0,2717.0,2405.0,2546.0,2477.0,2152.0,1991.0,2417.0,2119.0
12038,39.0,39.0,Cantabria,24664.0,2008,Personas_fisicas,39.0,10025234336.8828,1030723.27314431,Numero_hipotecas,1744.0,1775.0,1730.0,1972.0,1377.0,1693.0,2359.0,1413.0,1609.0,1605.0,1304.0,1592.0
12039,40.0,40.0,Segovia,7627.0,2008,Personas_fisicas,40.0,12228511132.8375,682490.780198299,Numero_hipotecas,702.0,377.0,296.0,463.0,278.0,376.0,372.0,323.0,480.0,327.0,230.0,304.0
12040,41.0,41.0,Sevilla,66503.0,2008,Personas_fisicas,41.0,22302112098.7773,1151383.07981696,Numero_hipotecas,6413.0,5886.0,5988.0,5188.0,4190.0,5560.0,5639.0,3033.0,4984.0,4290.0,4023.0,3305.0
12041,42.0,42.0,Soria,3627.0,2008,Personas_fisicas,42.0,18457978154.5591,887721.466661127,Numero_hipotecas,240.0,283.0,132.0,137.0,334.0,337.0,211.0,118.0,282.0,233.0,140.0,113.0
12042,43.0,43.0,Tarragona,32275.0,2008,Personas_fisicas,43.0,11107383509.1959,934594.116306717,Numero_hipotecas,2855.0,2732.0,1754.0,1918.0,1816.0,1388.0,1773.0,1619.0,1304.0,1568.0,1155.0,1018.0
12043,44.0,44.0,Teruel,5377.0,2008,Personas_fisicas,44.0,25764193799.5302,1167749.0880056003,Numero_hipotecas,453.0,355.0,357.0,357.0,242.0,280.0,223.0,197.0,255.0,438.0,209.0,132.0
12044,45.0,45.0,Toledo,27449.0,2008,Personas_fisicas,45.0,26065010226.1974,1233071.99926331,Numero_hipotecas,3933.0,4315.0,2199.0,3129.0,3070.0,2641.0,2539.0,1597.0,2215.0,3729.0,1407.0,1358.0
12045,46.0,46.0,Valencia/Valéncia,102816.0,2008,Personas_fisicas,46.0,18110130397.9234,1006499.31881275,Numero_hipotecas,8694.0,7484.0,5657.0,7785.0,8603.0,6686.0,7065.0,4437.0,6899.0,6822.0,4491.0,4666.0
12046,47.0,47.0,Valladolid,20377.0,2008,Personas_fisicas,47.0,14531327306.3015,993224.077367262,Numero_hipotecas,1292.0,1323.0,2465.0,1373.0,1316.0,1490.0,1413.0,1203.0,1292.0,2444.0,1147.0,1091.0
12047,48.0,48.0,Bizkaia,52611.0,2008,Personas_fisicas,48.0,4161383760.41016,618804.57009096,Numero_hipotecas,2405.0,1966.0,1475.0,2154.0,2551.0,2091.0,2128.0,1617.0,1970.0,1587.0,1925.0,2622.0
12048,49.0,49.0,Zamora,8000.0,2008,Personas_fisicas,49.0,18976873417.3408,1017874.53482692,Numero_hipotecas,504.0,377.0,302.0,368.0,431.0,291.0,771.0,286.0,580.0,970.0,340.0,278.0
12049,50.0,50.0,Zaragoza,36414.0,2008,Personas_fisicas,50.0,30937790469.125,1582276.45562791,Numero_hipotecas,2412.0,1820.0,1986.0,2751.0,1969.0,2562.0,2465.0,1905.0,2083.0,1641.0,1848.0,2492.0
12050,1.0,1.0,Araba/Álava,10708.0,2007,Personas_fisicas,1.0,5558819816.938479,899065.384760544,Numero_hipotecas,853.0,940.0,926.0,591.0,838.0,1319.0,967.0,434.0,739.0,1113.0,796.0,611.0
12051,2.0,2.0,Albacete,15035.0,2007,Personas_fisicas,2.0,24628869196.6688,982714.9831766171,Numero_hipotecas,1512.0,1187.0,2053.0,1618.0,2188.0,1499.0,1369.0,1135.0,1172.0,1070.0,1153.0,853.0
12052,3.0,3.0,Alicante,75743.0,2007,Personas_fisicas,3.0,9507175453.60967,698396.737290055,Numero_hipotecas,11589.0,10473.0,9105.0,7484.0,9657.0,9666.0,9567.0,7552.0,8611.0,7327.0,6940.0,5586.0
12053,4.0,4.0,Almería,25403.0,2007,Personas_fisicas,4.0,13855293063.9255,764383.039721032,Numero_hipotecas,4576.0,4039.0,4982.0,4743.0,5222.0,4091.0,3869.0,4188.0,3476.0,5257.0,3921.0,2496.0
12054,5.0,5.0,Ávila,7744.0,2007,Personas_fisicas,5.0,13966290552.5479,825947.5261177691,Numero_hipotecas,539.0,493.0,469.0,343.0,449.0,626.0,589.0,498.0,522.0,593.0,516.0,392.0
12055,6.0,6.0,Badajoz,25954.0,2007,Personas_fisicas,6.0,35803975339.5203,1452266.34287763,Numero_hipotecas,2162.0,1578.0,1658.0,1375.0,1769.0,2521.0,1788.0,1770.0,2061.0,2198.0,2106.0,1028.0
12056,7.0,7.0,"Balears, Illes",48002.0,2007,Personas_fisicas,7.0,8397658655.339479,1885856.05039272,Numero_hipotecas,5474.0,4655.0,4841.0,4125.0,5923.0,5308.0,4646.0,4047.0,4031.0,4664.0,4499.0,3114.0
12057,8.0,8.0,Barcelona,255105.0,2007,Personas_fisicas,8.0,13892170189.5469,1078129.1918187,Numero_hipotecas,17857.0,15811.0,15651.0,13092.0,16211.0,14113.0,14376.0,11679.0,12648.0,12154.0,11414.0,8573.0
12058,9.0,9.0,Burgos,14495.0,2007,Personas_fisicas,9.0,26203492774.134,1530155.70044239,Numero_hipotecas,1200.0,1094.0,1480.0,1055.0,1066.0,959.0,836.0,1012.0,828.0,1060.0,971.0,892.0
12059,10.0,10.0,Cáceres,17159.0,2007,Personas_fisicas,10.0,33620075321.1089,1242300.63638205,Numero_hipotecas,914.0,820.0,1052.0,754.0,806.0,776.0,769.0,600.0,888.0,934.0,881.0,547.0
12060,11.0,11.0,Cádiz,39778.0,2007,Personas_fisicas,11.0,11546868058.7637,895286.367485857,Numero_hipotecas,5144.0,4446.0,4651.0,3768.0,4341.0,3928.0,4039.0,3285.0,4391.0,5130.0,3325.0,2770.0
12061,12.0,12.0,Castellón/Castelló,21987.0,2007,Personas_fisicas,12.0,11396498994.3888,689218.0799780571,Numero_hipotecas,2830.0,2255.0,3834.0,3495.0,2762.0,2930.0,2921.0,3017.0,4020.0,3922.0,3630.0,2399.0
12062,13.0,13.0,Ciudad Real,18920.0,2007,Personas_fisicas,13.0,32784774691.1465,1226477.61440341,Numero_hipotecas,1666.0,1703.0,1258.0,1120.0,1595.0,1420.0,1203.0,1273.0,1720.0,1588.0,1661.0,883.0
12063,14.0,14.0,Córdoba,29162.0,2007,Personas_fisicas,14.0,22210490613.4485,1035879.20411489,Numero_hipotecas,2859.0,2173.0,2679.0,2095.0,2987.0,2544.0,2259.0,2548.0,2347.0,2231.0,1763.0,1293.0
12064,15.0,15.0,"Coruña, A",49550.0,2007,Personas_fisicas,15.0,14932452746.9961,1672703.78439944,Numero_hipotecas,2502.0,2194.0,2439.0,1829.0,2284.0,2272.0,2174.0,2081.0,2362.0,1726.0,2236.0,2179.0
12065,16.0,16.0,Cuenca,9037.0,2007,Personas_fisicas,16.0,29155970159.0682,1004195.48622818,Numero_hipotecas,498.0,400.0,660.0,581.0,703.0,516.0,587.0,549.0,505.0,536.0,614.0,1134.0
12066,17.0,17.0,Girona,21398.0,2007,Personas_fisicas,17.0,10752045126.223,1070140.38049906,Numero_hipotecas,3959.0,4423.0,3834.0,3175.0,4046.0,3144.0,2938.0,2958.0,2538.0,2844.0,2420.0,1922.0
12067,18.0,18.0,Granada,37616.0,2007,Personas_fisicas,18.0,20029967206.933,901313.088636386,Numero_hipotecas,3318.0,2942.0,3593.0,2307.0,2693.0,2808.0,3402.0,1976.0,2679.0,3550.0,3026.0,2023.0
12068,19.0,19.0,Guadalajara,7759.0,2007,Personas_fisicas,19.0,21341530340.3421,1082690.53386729,Numero_hipotecas,1171.0,811.0,950.0,1496.0,1828.0,1605.0,837.0,905.0,1093.0,1263.0,1527.0,620.0
12069,20.0,20.0,Gipuzkoa,35150.0,2007,Personas_fisicas,20.0,3756971201.4628897,476274.62841412204,Numero_hipotecas,1628.0,1519.0,1398.0,1188.0,1358.0,1348.0,1129.0,1117.0,1423.0,1014.0,1120.0,951.0
12070,21.0,21.0,Huelva,16055.0,2007,Personas_fisicas,21.0,16153285348.281,835365.683870377,Numero_hipotecas,2708.0,1968.0,2413.0,1575.0,2360.0,2285.0,2370.0,2359.0,2307.0,2691.0,3098.0,1779.0
12071,22.0,22.0,Huesca,9044.0,2007,Personas_fisicas,22.0,28522889036.2312,1093487.92655755,Numero_hipotecas,1067.0,930.0,1018.0,1061.0,1056.0,772.0,1345.0,779.0,794.0,818.0,1044.0,669.0
12072,23.0,23.0,Jaén,24882.0,2007,Personas_fisicas,23.0,21780119684.2118,848387.076715209,Numero_hipotecas,2484.0,1887.0,1988.0,1639.0,2276.0,2092.0,1906.0,1457.0,1843.0,1923.0,1827.0,1284.0
12073,24.0,24.0,León,20646.0,2007,Personas_fisicas,24.0,28794563640.7422,1141075.69540809,Numero_hipotecas,1732.0,1574.0,1403.0,1518.0,1622.0,1504.0,1606.0,1570.0,971.0,1085.0,1662.0,1120.0
12074,25.0,25.0,Lleida,19382.0,2007,Personas_fisicas,25.0,22090712889.8223,1149186.28726613,Numero_hipotecas,2165.0,1888.0,2245.0,1609.0,2138.0,1957.0,1889.0,1453.0,1669.0,1406.0,1432.0,1106.0
12075,26.0,26.0,"Rioja, La",13201.0,2007,Personas_fisicas,26.0,9220827614.74902,780721.292206845,Numero_hipotecas,1172.0,877.0,1030.0,888.0,1289.0,1173.0,1020.0,1045.0,589.0,1614.0,1105.0,1191.0
12076,27.0,27.0,Lugo,15780.0,2007,Personas_fisicas,27.0,18447358220.0669,987981.96377954,Numero_hipotecas,968.0,526.0,489.0,487.0,677.0,776.0,460.0,686.0,341.0,532.0,542.0,391.0
12077,28.0,28.0,Madrid,238651.0,2007,Personas_fisicas,28.0,13901299004.0898,997240.028194125,Numero_hipotecas,18622.0,16065.0,19344.0,15919.0,17050.0,16133.0,16479.0,13744.0,17779.0,13448.0,13651.0,9041.0
12078,29.0,29.0,Málaga,62807.0,2007,Personas_fisicas,29.0,11424758604.5872,780458.06915762,Numero_hipotecas,8635.0,5892.0,6910.0,5654.0,7748.0,6136.0,5989.0,6233.0,6477.0,6319.0,6299.0,4057.0
12079,30.0,30.0,Murcia,54575.0,2007,Personas_fisicas,30.0,18250070913.3211,924896.652056495,Numero_hipotecas,7224.0,6510.0,5749.0,6839.0,7355.0,6573.0,6241.0,4300.0,7543.0,6363.0,5948.0,5618.0
12080,31.0,31.0,Navarra,23653.0,2007,Personas_fisicas,31.0,19290430805.6213,1124671.5864665,Numero_hipotecas,1934.0,1709.0,1712.0,1192.0,1959.0,1398.0,1279.0,1285.0,1379.0,1401.0,1898.0,987.0
12081,32.0,32.0,Ourense,14858.0,2007,Personas_fisicas,32.0,13264171450.1428,808496.1696782409,Numero_hipotecas,444.0,464.0,682.0,329.0,503.0,685.0,555.0,491.0,404.0,478.0,515.0,329.0
