OBJECTID,Codigo,Texto,Total,Anio,TipoEmpresa,cod,Shape__Area,Shape__Length,TipoHipoteca,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12
48.0,48.0,Bizkaia,46348.0,2016,Personas_fisicas,48.0,4161383760.41016,618804.57009096,Importe_hipotecas,116125.0,193388.0,159208.0,272547.0,139601.0,160644.0,184334.0,152266.0,158147.0,102766.0,131084.0,115787.0
48.0,48.0,Bizkaia,46348.0,2016,Personas_fisicas,48.0,4161383760.41016,618804.57009096,Numero_hipotecas,850.0,1331.0,1305.0,1065.0,1112.0,1258.0,607.0,865.0,1197.0,735.0,1072.0,828.0
49.0,49.0,Zamora,7144.0,2016,Personas_fisicas,49.0,18976873417.3408,1017874.53482692,Importe_hipotecas,7777.0,5726.0,5382.0,9098.0,7799.0,10250.0,7625.0,5098.0,7246.0,8609.0,4651.0,6182.0
49.0,49.0,Zamora,7144.0,2016,Personas_fisicas,49.0,18976873417.3408,1017874.53482692,Numero_hipotecas,85.0,87.0,78.0,105.0,105.0,115.0,72.0,76.0,81.0,82.0,67.0,69.0
50.0,50.0,Zaragoza,31958.0,2016,Personas_fisicas,50.0,30937790469.125,1582276.45562791,Importe_hipotecas,68103.0,88551.0,100650.0,75713.0,104998.0,106934.0,94994.0,93161.0,88430.0,89885.0,108674.0,69614.0
50.0,50.0,Zaragoza,31958.0,2016,Personas_fisicas,50.0,30937790469.125,1582276.45562791,Numero_hipotecas,630.0,879.0,793.0,713.0,783.0,707.0,611.0,1060.0,793.0,990.0,852.0,547.0
1.0,1.0,Araba/Álava,9627.0,2015,Personas_fisicas,1.0,5558819816.938479,899065.384760544,Importe_hipotecas,30712.0,33470.0,29337.0,24546.0,31104.0,25872.0,34596.0,17944.0,32349.0,54056.0,21433.0,24121.0
1.0,1.0,Araba/Álava,9627.0,2015,Personas_fisicas,1.0,5558819816.938479,899065.384760544,Numero_hipotecas,278.0,505.0,260.0,156.0,215.0,167.0,242.0,151.0,275.0,208.0,203.0,207.0
2.0,2.0,Albacete,13334.0,2015,Personas_fisicas,2.0,24628869196.6688,982714.9831766171,Importe_hipotecas,18424.0,29091.0,18438.0,14174.0,18325.0,23470.0,43273.0,26173.0,18134.0,14639.0,15208.0,20841.0
2.0,2.0,Albacete,13334.0,2015,Personas_fisicas,2.0,24628869196.6688,982714.9831766171,Numero_hipotecas,188.0,203.0,177.0,215.0,184.0,188.0,256.0,245.0,276.0,191.0,202.0,243.0
3.0,3.0,Alicante,64066.0,2015,Personas_fisicas,3.0,9507175453.60967,698396.737290055,Importe_hipotecas,112058.0,100515.0,117771.0,222485.0,108492.0,104436.0,133755.0,123139.0,178837.0,119244.0,121130.0,88317.0
3.0,3.0,Alicante,64066.0,2015,Personas_fisicas,3.0,9507175453.60967,698396.737290055,Numero_hipotecas,1139.0,1239.0,1270.0,1217.0,1301.0,1707.0,1628.0,1442.0,1636.0,1239.0,1135.0,1148.0
4.0,4.0,Almería,21769.0,2015,Personas_fisicas,4.0,13855293063.9255,764383.039721032,Importe_hipotecas,52909.0,51218.0,56570.0,61175.0,57489.0,57474.0,49800.0,77866.0,69311.0,70801.0,79374.0,40703.0
4.0,4.0,Almería,21769.0,2015,Personas_fisicas,4.0,13855293063.9255,764383.039721032,Numero_hipotecas,562.0,555.0,535.0,488.0,463.0,506.0,495.0,628.0,813.0,505.0,614.0,563.0
5.0,5.0,Ávila,6386.0,2015,Personas_fisicas,5.0,13966290552.5479,825947.5261177691,Importe_hipotecas,6797.0,5276.0,10267.0,6133.0,9896.0,6435.0,6598.0,6169.0,7340.0,7992.0,4554.0,5683.0
5.0,5.0,Ávila,6386.0,2015,Personas_fisicas,5.0,13966290552.5479,825947.5261177691,Numero_hipotecas,94.0,80.0,85.0,65.0,91.0,75.0,70.0,67.0,88.0,68.0,63.0,61.0
6.0,6.0,Badajoz,23438.0,2015,Personas_fisicas,6.0,35803975339.5203,1452266.34287763,Importe_hipotecas,32609.0,31715.0,33845.0,191296.0,41647.0,41447.0,46373.0,58420.0,44292.0,34615.0,36657.0,26632.0
6.0,6.0,Badajoz,23438.0,2015,Personas_fisicas,6.0,35803975339.5203,1452266.34287763,Numero_hipotecas,402.0,324.0,303.0,348.0,501.0,424.0,507.0,400.0,466.0,403.0,399.0,350.0
7.0,7.0,"Balears, Illes",42716.0,2015,Personas_fisicas,7.0,8397658655.339479,1885856.05039272,Importe_hipotecas,179063.0,134386.0,241064.0,159383.0,132903.0,152738.0,254434.0,233618.0,223011.0,189283.0,138401.0,143094.0
7.0,7.0,"Balears, Illes",42716.0,2015,Personas_fisicas,7.0,8397658655.339479,1885856.05039272,Numero_hipotecas,950.0,938.0,922.0,915.0,891.0,1039.0,1648.0,975.0,1217.0,1102.0,1259.0,892.0
8.0,8.0,Barcelona,214499.0,2015,Personas_fisicas,8.0,13892170189.5469,1078129.1918187,Importe_hipotecas,594189.0,487614.0,500886.0,434654.0,688239.0,355576.0,662355.0,499973.0,599024.0,467826.0,587507.0,440771.0
8.0,8.0,Barcelona,214499.0,2015,Personas_fisicas,8.0,13892170189.5469,1078129.1918187,Numero_hipotecas,4063.0,3499.0,3188.0,3083.0,3106.0,2622.0,3627.0,2518.0,3472.0,2820.0,3195.0,3091.0
9.0,9.0,Burgos,12295.0,2015,Personas_fisicas,9.0,26203492774.134,1530155.70044239,Importe_hipotecas,35378.0,20309.0,29152.0,16799.0,28030.0,24559.0,39398.0,26537.0,25254.0,41466.0,14395.0,13860.0
9.0,9.0,Burgos,12295.0,2015,Personas_fisicas,9.0,26203492774.134,1530155.70044239,Numero_hipotecas,511.0,286.0,245.0,251.0,319.0,204.0,347.0,196.0,251.0,340.0,177.0,214.0
10.0,10.0,Cáceres,15274.0,2015,Personas_fisicas,10.0,33620075321.1089,1242300.63638205,Importe_hipotecas,19040.0,14579.0,18716.0,16894.0,17878.0,15770.0,21105.0,18226.0,16860.0,15558.0,18756.0,11064.0
10.0,10.0,Cáceres,15274.0,2015,Personas_fisicas,10.0,33620075321.1089,1242300.63638205,Numero_hipotecas,183.0,160.0,160.0,197.0,184.0,186.0,247.0,198.0,185.0,134.0,178.0,136.0
11.0,11.0,Cádiz,34929.0,2015,Personas_fisicas,11.0,11546868058.7637,895286.367485857,Importe_hipotecas,60841.0,82958.0,63723.0,51509.0,72102.0,71486.0,72920.0,85810.0,98041.0,54685.0,68651.0,63399.0
11.0,11.0,Cádiz,34929.0,2015,Personas_fisicas,11.0,11546868058.7637,895286.367485857,Numero_hipotecas,709.0,780.0,627.0,699.0,683.0,782.0,683.0,771.0,862.0,799.0,814.0,633.0
12.0,12.0,Castellón/Castelló,19117.0,2015,Personas_fisicas,12.0,11396498994.3888,689218.0799780571,Importe_hipotecas,29571.0,32267.0,27794.0,27788.0,24120.0,45502.0,112192.0,36757.0,39224.0,35382.0,24019.0,26393.0
12.0,12.0,Castellón/Castelló,19117.0,2015,Personas_fisicas,12.0,11396498994.3888,689218.0799780571,Numero_hipotecas,375.0,351.0,310.0,335.0,346.0,427.0,494.0,413.0,516.0,360.0,298.0,311.0
13.0,13.0,Ciudad Real,16811.0,2015,Personas_fisicas,13.0,32784774691.1465,1226477.61440341,Importe_hipotecas,22859.0,26337.0,16893.0,13187.0,25929.0,15672.0,23384.0,14950.0,24086.0,14445.0,21476.0,17523.0
13.0,13.0,Ciudad Real,16811.0,2015,Personas_fisicas,13.0,32784774691.1465,1226477.61440341,Numero_hipotecas,277.0,312.0,206.0,207.0,255.0,241.0,248.0,205.0,252.0,200.0,224.0,175.0
14.0,14.0,Córdoba,26263.0,2015,Personas_fisicas,14.0,22210490613.4485,1035879.20411489,Importe_hipotecas,34464.0,37327.0,34424.0,43098.0,29767.0,58600.0,46918.0,46225.0,53972.0,43017.0,51890.0,42057.0
14.0,14.0,Córdoba,26263.0,2015,Personas_fisicas,14.0,22210490613.4485,1035879.20411489,Numero_hipotecas,424.0,450.0,399.0,454.0,370.0,502.0,459.0,447.0,575.0,387.0,643.0,424.0
15.0,15.0,"Coruña, A",44624.0,2015,Personas_fisicas,15.0,14932452746.9961,1672703.78439944,Importe_hipotecas,68992.0,63391.0,188210.0,60083.0,47068.0,46555.0,63155.0,71674.0,50993.0,49362.0,59296.0,60998.0
15.0,15.0,"Coruña, A",44624.0,2015,Personas_fisicas,15.0,14932452746.9961,1672703.78439944,Numero_hipotecas,871.0,693.0,686.0,697.0,572.0,523.0,557.0,722.0,546.0,529.0,637.0,558.0
16.0,16.0,Cuenca,7556.0,2015,Personas_fisicas,16.0,29155970159.0682,1004195.48622818,Importe_hipotecas,7413.0,7204.0,7172.0,9980.0,6743.0,7601.0,12177.0,7137.0,8790.0,11124.0,6953.0,8621.0
16.0,16.0,Cuenca,7556.0,2015,Personas_fisicas,16.0,29155970159.0682,1004195.48622818,Numero_hipotecas,110.0,105.0,93.0,107.0,103.0,87.0,150.0,60.0,122.0,133.0,83.0,145.0
17.0,17.0,Girona,27553.0,2015,Personas_fisicas,17.0,10752045126.223,1070140.38049906,Importe_hipotecas,55741.0,58418.0,63021.0,78318.0,55563.0,53436.0,76624.0,96808.0,77222.0,54718.0,58845.0,58560.0
17.0,17.0,Girona,27553.0,2015,Personas_fisicas,17.0,10752045126.223,1070140.38049906,Numero_hipotecas,525.0,515.0,565.0,544.0,505.0,495.0,566.0,472.0,624.0,467.0,496.0,542.0
18.0,18.0,Granada,32837.0,2015,Personas_fisicas,18.0,20029967206.933,901313.088636386,Importe_hipotecas,54090.0,51623.0,48425.0,43809.0,56293.0,61225.0,57921.0,71606.0,88173.0,38750.0,51010.0,48393.0
18.0,18.0,Granada,32837.0,2015,Personas_fisicas,18.0,20029967206.933,901313.088636386,Numero_hipotecas,574.0,534.0,536.0,520.0,589.0,722.0,715.0,627.0,652.0,502.0,554.0,575.0
19.0,19.0,Guadalajara,7407.0,2015,Personas_fisicas,19.0,21341530340.3421,1082690.53386729,Importe_hipotecas,13199.0,20300.0,19674.0,19280.0,18125.0,15401.0,24195.0,14992.0,19256.0,13842.0,38001.0,39834.0
19.0,19.0,Guadalajara,7407.0,2015,Personas_fisicas,19.0,21341530340.3421,1082690.53386729,Numero_hipotecas,198.0,195.0,208.0,120.0,136.0,168.0,201.0,136.0,171.0,140.0,180.0,134.0
20.0,20.0,Gipuzkoa,29560.0,2015,Personas_fisicas,20.0,3756971201.4628897,476274.62841412204,Importe_hipotecas,66426.0,173660.0,75477.0,76236.0,113906.0,62037.0,76835.0,100104.0,128783.0,81509.0,86197.0,100814.0
20.0,20.0,Gipuzkoa,29560.0,2015,Personas_fisicas,20.0,3756971201.4628897,476274.62841412204,Numero_hipotecas,439.0,852.0,586.0,430.0,488.0,432.0,596.0,534.0,652.0,591.0,563.0,613.0
21.0,21.0,Huelva,13838.0,2015,Personas_fisicas,21.0,16153285348.281,835365.683870377,Importe_hipotecas,28634.0,24400.0,25524.0,65728.0,22600.0,73722.0,21689.0,25821.0,50918.0,36096.0,55923.0,33667.0
21.0,21.0,Huelva,13838.0,2015,Personas_fisicas,21.0,16153285348.281,835365.683870377,Numero_hipotecas,321.0,314.0,300.0,559.0,340.0,632.0,330.0,337.0,392.0,359.0,451.0,352.0
22.0,22.0,Huesca,7761.0,2015,Personas_fisicas,22.0,28522889036.2312,1093487.92655755,Importe_hipotecas,26402.0,19284.0,18915.0,11107.0,22233.0,25093.0,25278.0,18142.0,35192.0,17619.0,13200.0,18348.0
22.0,22.0,Huesca,7761.0,2015,Personas_fisicas,22.0,28522889036.2312,1093487.92655755,Numero_hipotecas,374.0,177.0,186.0,168.0,215.0,174.0,220.0,161.0,370.0,156.0,173.0,179.0
23.0,23.0,Jaén,21326.0,2015,Personas_fisicas,23.0,21780119684.2118,848387.076715209,Importe_hipotecas,31820.0,26930.0,36798.0,27484.0,31539.0,21228.0,30758.0,27880.0,36728.0,23147.0,28952.0,31425.0
23.0,23.0,Jaén,21326.0,2015,Personas_fisicas,23.0,21780119684.2118,848387.076715209,Numero_hipotecas,314.0,351.0,354.0,327.0,390.0,338.0,317.0,358.0,372.0,338.0,341.0,342.0
24.0,24.0,León,17769.0,2015,Personas_fisicas,24.0,28794563640.7422,1141075.69540809,Importe_hipotecas,19667.0,15896.0,15386.0,16046.0,16057.0,19399.0,29916.0,40747.0,20823.0,67466.0,20001.0,18212.0
24.0,24.0,León,17769.0,2015,Personas_fisicas,24.0,28794563640.7422,1141075.69540809,Numero_hipotecas,221.0,201.0,185.0,197.0,214.0,236.0,239.0,246.0,247.0,215.0,196.0,184.0
25.0,25.0,Lleida,15963.0,2015,Personas_fisicas,25.0,22090712889.8223,1149186.28726613,Importe_hipotecas,23865.0,23655.0,29686.0,29597.0,21520.0,22079.0,24307.0,18764.0,31797.0,27408.0,27703.0,16040.0
25.0,25.0,Lleida,15963.0,2015,Personas_fisicas,25.0,22090712889.8223,1149186.28726613,Numero_hipotecas,245.0,267.0,383.0,486.0,290.0,229.0,232.0,200.0,335.0,347.0,288.0,233.0
26.0,26.0,"Rioja, La",11363.0,2015,Personas_fisicas,26.0,9220827614.74902,780721.292206845,Importe_hipotecas,21376.0,18019.0,15096.0,16985.0,20917.0,14740.0,25950.0,26852.0,11669.0,19483.0,24756.0,13944.0
26.0,26.0,"Rioja, La",11363.0,2015,Personas_fisicas,26.0,9220827614.74902,780721.292206845,Numero_hipotecas,258.0,217.0,227.0,248.0,237.0,251.0,225.0,220.0,164.0,314.0,233.0,181.0
27.0,27.0,Lugo,14069.0,2015,Personas_fisicas,27.0,18447358220.0669,987981.96377954,Importe_hipotecas,10325.0,8838.0,13351.0,9131.0,25027.0,14473.0,18412.0,24543.0,16309.0,34140.0,10609.0,11848.0
27.0,27.0,Lugo,14069.0,2015,Personas_fisicas,27.0,18447358220.0669,987981.96377954,Numero_hipotecas,144.0,120.0,135.0,128.0,158.0,207.0,139.0,205.0,160.0,157.0,158.0,172.0
28.0,28.0,Madrid,207834.0,2015,Personas_fisicas,28.0,13901299004.0898,997240.028194125,Importe_hipotecas,816188.0,975981.0,810437.0,833503.0,868972.0,1085897.0,1094658.0,1315821.0,1398434.0,1058864.0,704091.0,883080.0
28.0,28.0,Madrid,207834.0,2015,Personas_fisicas,28.0,13901299004.0898,997240.028194125,Numero_hipotecas,5012.0,5681.0,5083.0,4777.0,4723.0,5885.0,6024.0,5009.0,7149.0,4773.0,3732.0,4418.0
29.0,29.0,Málaga,59679.0,2015,Personas_fisicas,29.0,11424758604.5872,780458.06915762,Importe_hipotecas,210286.0,199387.0,163042.0,154729.0,171945.0,148773.0,176488.0,199486.0,236602.0,185930.0,162936.0,198572.0
29.0,29.0,Málaga,59679.0,2015,Personas_fisicas,29.0,11424758604.5872,780458.06915762,Numero_hipotecas,1739.0,1729.0,1274.0,1181.0,1217.0,1489.0,1515.0,1419.0,1886.0,1452.0,1163.0,1759.0
30.0,30.0,Murcia,46864.0,2015,Personas_fisicas,30.0,18250070913.3211,924896.652056495,Importe_hipotecas,99636.0,85480.0,84730.0,79840.0,80206.0,88941.0,125024.0,73220.0,111946.0,144324.0,65336.0,66480.0
30.0,30.0,Murcia,46864.0,2015,Personas_fisicas,30.0,18250070913.3211,924896.652056495,Numero_hipotecas,973.0,973.0,986.0,1258.0,1006.0,945.0,987.0,869.0,1011.0,915.0,730.0,881.0
31.0,31.0,Navarra,22725.0,2015,Personas_fisicas,31.0,19290430805.6213,1124671.5864665,Importe_hipotecas,71193.0,63152.0,59416.0,51521.0,59136.0,67702.0,57989.0,46089.0,67955.0,82596.0,46851.0,53157.0
31.0,31.0,Navarra,22725.0,2015,Personas_fisicas,31.0,19290430805.6213,1124671.5864665,Numero_hipotecas,438.0,409.0,563.0,430.0,440.0,476.0,461.0,385.0,548.0,430.0,347.0,404.0
32.0,32.0,Ourense,13236.0,2015,Personas_fisicas,32.0,13264171450.1428,808496.1696782409,Importe_hipotecas,17563.0,10687.0,12844.0,6991.0,10060.0,22030.0,15815.0,21027.0,9384.0,6957.0,11827.0,12405.0
32.0,32.0,Ourense,13236.0,2015,Personas_fisicas,32.0,13264171450.1428,808496.1696782409,Numero_hipotecas,115.0,87.0,149.0,93.0,138.0,166.0,163.0,263.0,106.0,86.0,98.0,126.0
33.0,33.0,Asturias,40227.0,2015,Personas_fisicas,33.0,20019595252.5254,1234891.11505138,Importe_hipotecas,60384.0,58091.0,51669.0,86580.0,47531.0,61409.0,90939.0,75525.0,55889.0,39848.0,49236.0,51293.0
33.0,33.0,Asturias,40227.0,2015,Personas_fisicas,33.0,20019595252.5254,1234891.11505138,Numero_hipotecas,575.0,539.0,538.0,797.0,574.0,564.0,757.0,677.0,586.0,477.0,460.0,517.0
34.0,34.0,Palencia,5919.0,2015,Personas_fisicas,34.0,14760770924.6606,970566.905500649,Importe_hipotecas,7078.0,6485.0,9802.0,6122.0,10195.0,15626.0,7169.0,12607.0,6476.0,9562.0,5526.0,7636.0
34.0,34.0,Palencia,5919.0,2015,Personas_fisicas,34.0,14760770924.6606,970566.905500649,Numero_hipotecas,88.0,86.0,153.0,79.0,153.0,90.0,74.0,87.0,88.0,90.0,69.0,93.0
35.0,35.0,"Palmas, Las",37094.0,2015,Personas_fisicas,35.0,5250341373.94092,1059425.57153025,Importe_hipotecas,95368.0,78375.0,66429.0,78188.0,77055.0,98048.0,186162.0,101940.0,167775.0,118777.0,175199.0,86435.0
35.0,35.0,"Palmas, Las",37094.0,2015,Personas_fisicas,35.0,5250341373.94092,1059425.57153025,Numero_hipotecas,1192.0,560.0,908.0,596.0,1058.0,980.0,1056.0,990.0,842.0,769.0,996.0,1267.0
36.0,36.0,Pontevedra,34812.0,2015,Personas_fisicas,36.0,8246811088.907709,1089081.49719412,Importe_hipotecas,38497.0,40294.0,46434.0,41681.0,42872.0,50185.0,131840.0,87905.0,42315.0,47553.0,50400.0,43889.0
36.0,36.0,Pontevedra,34812.0,2015,Personas_fisicas,36.0,8246811088.907709,1089081.49719412,Numero_hipotecas,408.0,433.0,469.0,403.0,405.0,479.0,476.0,506.0,447.0,441.0,420.0,440.0
37.0,37.0,Salamanca,12639.0,2015,Personas_fisicas,37.0,21576649161.0889,949093.601585701,Importe_hipotecas,14371.0,20860.0,18443.0,18450.0,17902.0,38337.0,42289.0,17720.0,19630.0,25446.0,20463.0,15234.0
37.0,37.0,Salamanca,12639.0,2015,Personas_fisicas,37.0,21576649161.0889,949093.601585701,Numero_hipotecas,163.0,215.0,219.0,171.0,297.0,215.0,222.0,197.0,190.0,188.0,250.0,167.0
38.0,38.0,Santa Cruz de Tenerife,34519.0,2015,Personas_fisicas,38.0,4370210415.83691,964270.952057753,Importe_hipotecas,110417.0,44649.0,47828.0,67598.0,95095.0,83212.0,62315.0,82932.0,71722.0,50620.0,74499.0,53575.0
38.0,38.0,Santa Cruz de Tenerife,34519.0,2015,Personas_fisicas,38.0,4370210415.83691,964270.952057753,Numero_hipotecas,896.0,424.0,543.0,515.0,583.0,787.0,759.0,552.0,937.0,499.0,425.0,497.0
39.0,39.0,Cantabria,21800.0,2015,Personas_fisicas,39.0,10025234336.8828,1030723.27314431,Importe_hipotecas,36042.0,30729.0,47742.0,32835.0,89508.0,43695.0,42528.0,44085.0,44175.0,31909.0,37015.0,37839.0
39.0,39.0,Cantabria,21800.0,2015,Personas_fisicas,39.0,10025234336.8828,1030723.27314431,Numero_hipotecas,374.0,370.0,450.0,247.0,412.0,361.0,422.0,379.0,344.0,327.0,318.0,406.0
40.0,40.0,Segovia,6485.0,2015,Personas_fisicas,40.0,12228511132.8375,682490.780198299,Importe_hipotecas,10162.0,9123.0,12872.0,8410.0,7728.0,11825.0,8554.0,14546.0,14411.0,7356.0,10195.0,10215.0
40.0,40.0,Segovia,6485.0,2015,Personas_fisicas,40.0,12228511132.8375,682490.780198299,Numero_hipotecas,96.0,82.0,109.0,86.0,100.0,86.0,91.0,125.0,168.0,69.0,99.0,77.0
41.0,41.0,Sevilla,58949.0,2015,Personas_fisicas,41.0,22302112098.7773,1151383.07981696,Importe_hipotecas,126541.0,125898.0,118221.0,110521.0,119890.0,141105.0,161480.0,111706.0,161582.0,99161.0,110873.0,115284.0
41.0,41.0,Sevilla,58949.0,2015,Personas_fisicas,41.0,22302112098.7773,1151383.07981696,Numero_hipotecas,1146.0,1230.0,1002.0,1048.0,1205.0,1213.0,1058.0,979.0,1269.0,980.0,1186.0,1016.0
42.0,42.0,Soria,3193.0,2015,Personas_fisicas,42.0,18457978154.5591,887721.466661127,Importe_hipotecas,3305.0,6562.0,4320.0,2935.0,4860.0,7520.0,4707.0,9680.0,5210.0,3626.0,5916.0,6307.0
42.0,42.0,Soria,3193.0,2015,Personas_fisicas,42.0,18457978154.5591,887721.466661127,Numero_hipotecas,42.0,68.0,64.0,65.0,63.0,54.0,23.0,69.0,48.0,55.0,46.0,37.0
43.0,43.0,Tarragona,26244.0,2015,Personas_fisicas,43.0,11107383509.1959,934594.116306717,Importe_hipotecas,63751.0,44927.0,43917.0,48055.0,51687.0,43482.0,59610.0,71637.0,74077.0,48503.0,59817.0,57113.0
43.0,43.0,Tarragona,26244.0,2015,Personas_fisicas,43.0,11107383509.1959,934594.116306717,Numero_hipotecas,654.0,487.0,464.0,455.0,482.0,392.0,577.0,483.0,621.0,482.0,581.0,522.0
44.0,44.0,Teruel,4723.0,2015,Personas_fisicas,44.0,25764193799.5302,1167749.0880056003,Importe_hipotecas,11578.0,15823.0,5661.0,3164.0,5206.0,5271.0,7331.0,8482.0,5316.0,12242.0,12024.0,4036.0
44.0,44.0,Teruel,4723.0,2015,Personas_fisicas,44.0,25764193799.5302,1167749.0880056003,Numero_hipotecas,104.0,195.0,75.0,39.0,57.0,65.0,73.0,123.0,64.0,118.0,76.0,39.0
45.0,45.0,Toledo,23057.0,2015,Personas_fisicas,45.0,26065010226.1974,1233071.99926331,Importe_hipotecas,37610.0,26107.0,33820.0,32636.0,39972.0,29998.0,61637.0,37664.0,44254.0,49941.0,31500.0,27745.0
45.0,45.0,Toledo,23057.0,2015,Personas_fisicas,45.0,26065010226.1974,1233071.99926331,Numero_hipotecas,288.0,350.0,409.0,368.0,384.0,386.0,447.0,400.0,426.0,399.0,397.0,342.0
46.0,46.0,Valencia/Valéncia,88129.0,2015,Personas_fisicas,46.0,18110130397.9234,1006499.31881275,Importe_hipotecas,122643.0,135809.0,129043.0,99779.0,107761.0,138945.0,154219.0,118896.0,157414.0,128533.0,147403.0,115939.0
46.0,46.0,Valencia/Valéncia,88129.0,2015,Personas_fisicas,46.0,18110130397.9234,1006499.31881275,Numero_hipotecas,1508.0,1626.0,1380.0,1225.0,1411.0,1471.0,1621.0,1199.0,1797.0,1467.0,1321.0,1288.0
47.0,47.0,Valladolid,17713.0,2015,Personas_fisicas,47.0,14531327306.3015,993224.077367262,Importe_hipotecas,34164.0,32751.0,25406.0,22034.0,19696.0,37499.0,41947.0,41471.0,30564.0,35651.0,27623.0,39613.0
47.0,47.0,Valladolid,17713.0,2015,Personas_fisicas,47.0,14531327306.3015,993224.077367262,Numero_hipotecas,307.0,292.0,361.0,255.0,249.0,380.0,359.0,293.0,312.0,340.0,298.0,247.0
48.0,48.0,Bizkaia,45839.0,2015,Personas_fisicas,48.0,4161383760.41016,618804.57009096,Importe_hipotecas,106518.0,139268.0,114433.0,93038.0,92039.0,153491.0,147708.0,140028.0,144052.0,176438.0,167083.0,131708.0
48.0,48.0,Bizkaia,45839.0,2015,Personas_fisicas,48.0,4161383760.41016,618804.57009096,Numero_hipotecas,1164.0,732.0,728.0,784.0,667.0,1118.0,852.0,886.0,1137.0,1155.0,1076.0,666.0
49.0,49.0,Zamora,7092.0,2015,Personas_fisicas,49.0,18976873417.3408,1017874.53482692,Importe_hipotecas,13155.0,9411.0,13198.0,5378.0,17571.0,6754.0,15664.0,10077.0,6096.0,8103.0,7896.0,6097.0
49.0,49.0,Zamora,7092.0,2015,Personas_fisicas,49.0,18976873417.3408,1017874.53482692,Numero_hipotecas,102.0,107.0,117.0,77.0,231.0,72.0,142.0,100.0,83.0,87.0,92.0,88.0
50.0,50.0,Zaragoza,31028.0,2015,Personas_fisicas,50.0,30937790469.125,1582276.45562791,Importe_hipotecas,75026.0,69323.0,105384.0,70087.0,74711.0,302821.0,86338.0,71154.0,62089.0,53867.0,44396.0,115064.0
50.0,50.0,Zaragoza,31028.0,2015,Personas_fisicas,50.0,30937790469.125,1582276.45562791,Numero_hipotecas,722.0,631.0,721.0,622.0,704.0,721.0,715.0,606.0,584.0,427.0,490.0,573.0
1.0,1.0,Araba/Álava,9621.0,2014,Personas_fisicas,1.0,5558819816.938479,899065.384760544,Importe_hipotecas,18828.0,51157.0,30903.0,15557.0,24386.0,29638.0,25091.0,9875.0,25213.0,19657.0,33481.0,21982.0
1.0,1.0,Araba/Álava,9621.0,2014,Personas_fisicas,1.0,5558819816.938479,899065.384760544,Numero_hipotecas,180.0,165.0,245.0,126.0,226.0,223.0,201.0,107.0,242.0,203.0,294.0,176.0
2.0,2.0,Albacete,12873.0,2014,Personas_fisicas,2.0,24628869196.6688,982714.9831766171,Importe_hipotecas,16880.0,20227.0,14866.0,23283.0,10975.0,11792.0,20203.0,11721.0,15371.0,19429.0,21260.0,55644.0
2.0,2.0,Albacete,12873.0,2014,Personas_fisicas,2.0,24628869196.6688,982714.9831766171,Numero_hipotecas,145.0,176.0,168.0,212.0,165.0,162.0,228.0,177.0,187.0,193.0,175.0,177.0
3.0,3.0,Alicante,60904.0,2014,Personas_fisicas,3.0,9507175453.60967,698396.737290055,Importe_hipotecas,76858.0,80597.0,85698.0,86293.0,147344.0,112092.0,101720.0,80958.0,96578.0,132394.0,73571.0,84722.0
3.0,3.0,Alicante,60904.0,2014,Personas_fisicas,3.0,9507175453.60967,698396.737290055,Numero_hipotecas,1050.0,1032.0,1291.0,988.0,1327.0,1185.0,988.0,924.0,1160.0,1349.0,921.0,988.0
4.0,4.0,Almería,20953.0,2014,Personas_fisicas,4.0,13855293063.9255,764383.039721032,Importe_hipotecas,63508.0,34851.0,42247.0,40604.0,41396.0,48265.0,66998.0,61502.0,62318.0,70954.0,78202.0,49007.0
4.0,4.0,Almería,20953.0,2014,Personas_fisicas,4.0,13855293063.9255,764383.039721032,Numero_hipotecas,522.0,504.0,456.0,575.0,529.0,463.0,561.0,520.0,671.0,849.0,623.0,535.0
5.0,5.0,Ávila,6277.0,2014,Personas_fisicas,5.0,13966290552.5479,825947.5261177691,Importe_hipotecas,7332.0,6589.0,4014.0,5377.0,6482.0,4929.0,5987.0,2435.0,3935.0,7294.0,2834.0,4508.0
5.0,5.0,Ávila,6277.0,2014,Personas_fisicas,5.0,13966290552.5479,825947.5261177691,Numero_hipotecas,85.0,130.0,53.0,60.0,76.0,80.0,80.0,92.0,52.0,66.0,43.0,64.0
6.0,6.0,Badajoz,22738.0,2014,Personas_fisicas,6.0,35803975339.5203,1452266.34287763,Importe_hipotecas,36007.0,78880.0,31760.0,17706.0,34366.0,31561.0,83037.0,24699.0,83459.0,34193.0,46000.0,24318.0
